fantaking_id,name,team,position,rank,fpt,quotation,plus,pts,reb,ast,stl,tov,blk,blka,fd,pf,fg_missed,ft_missed,win_1-10,win_11-20,win_20,win_ot,loss_1-10,loss_11-20,loss_20,loss_ot,captured_at
3810,B. Colson,MTA,Forward,132,1.0,11.3,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7867,A. Bacot,MTA,Center,133,1.0,7.2,-0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4073,T. Odiase,HTA,Center,134,1.0,6.3,-0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3927,D. Hommes,PBB,Forward,135,1.0,6.2,-0.2,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4378,W. Rayman,MTA,Forward,136,1.0,4.3,-0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3916,G. Procida,RMB,Forward,137,1.0,4.1,-0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3795,T. Shorts,VBC,Guard,138,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3805,K. Nunn,PAO,Guard,139,0.0,14.6,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3771,W. Baldwin,FBT,Guard,140,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3843,M. Wright,MIL,Center,141,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3791,C. Jones,PAR,Guard,142,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3767,S. Larkin,FBT,Guard,143,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3787,N. Hayes-davis,PAO,Forward,144,0.0,13.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3790,D. Musa,DUB,Guard,145,0.0,13.3,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
8567,T. Horton-Tucker,FBT,Guard,146,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3785,J. Nebo,BAR,Center,147,0.0,12.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11507,A. Coffey,HTA,Forward,148,0.0,12.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3775,S. Shields,FBT,Forward,149,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3777,W. Clyburn,FBT,Forward,150,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7218,K. Taylor,VBC,Forward,151,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3898,A. Zizic,BJK,Center,152,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3820,A. Peters,MIL,Forward,153,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3773,N. Mirotic,VBC,Forward,154,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4712,M. Bingham,FBT,Center,155,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11543,R. Bello,VIR,Guard,156,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3779,K. Sloukas,PAO,Guard,157,0.0,10.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3815,T. Forrest,FBT,Guard,158,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11494,P. Baldwin Jr,CZV,Center,159,0.0,10.6,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7204,T. Leaf,MTA,Forward,160,0.0,10.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
8808,E. Omoruyi,BJK,Forward,161,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11544,T. Frazier,VIR,Guard,162,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3833,A. Brooks,VBC,Guard,163,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7237,N. Reuvers,VBC,Forward,164,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3806,D. Washington,BAY,Guard,165,0.0,10.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4340,K. Allman,PAR,Guard,166,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11532,E. Thompson,PAR,Guard,167,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
9064,K. Edwards,VIR,Forward,168,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11505,J. Juzang,FBT,Forward,169,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4180,D. Dotson,BJK,Guard,170,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11491,D. Dejulius,BJK,Guard,171,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11545,M. Carr,VIR,Guard,172,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11546,B. Klintman,VIR,Center,173,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3860,D. Booker,MIL,Center,174,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4210,A. Brown,BJK,Forward,175,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11492,J. Nowell,BJK,Guard,176,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3841,T. Satoransky,HTA,Guard,177,0.0,9.6,-0.4,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3875,M. Guduric,MIL,Guard,178,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4280,M. Blazevic,ZAL,Center,179,0.0,9.5,-0.4,5.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11499,T. Evbuomwan,BAR,Forward,180,0.0,9.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11518,M. Dossou-yovo,ASV,Forward,181,0.0,9.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3981,M. Diouf,VIR,Center,182,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11517,T. Washington,ASV,Guard,183,0.0,9.3,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11530,M. Pereira,PBB,Forward,184,0.0,9.3,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11489,J. Burnell,MIL,Forward,185,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3845,J. Lauvergne,PAR,Center,186,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3856,I. Cordinier,EFS,Guard,187,0.0,9.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3897,S. Jasikevicius,FBT,Head Coach,188,0.0,9.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-25T12:34:50.825366+00:00
7194,C. Okeke,RMB,Forward,189,0.0,9.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11490,G. Mathews,MIL,Guard,190,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11537,G. Corbalan,VBC,Guard,191,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4124,K. Kokila,VIR,Center,192,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3884,N. Sako,VBC,Center,193,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3831,D. Thompson,MIL,Guard,194,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3881,L. Bolmaro,MIL,Guard,195,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11538,M. Gueye,VBC,Forward,196,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11547,W. Moore,VIR,Guard,197,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4670,S. Lee,ZAL,Guard,198,0.0,8.6,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4081,C. Morgan,BJK,Forward,199,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7210,O. Moore,VBC,Guard,200,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7268,R. Cole,MIL,Guard,201,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
12145,N. Smith Jr,RMB,Guard,202,0.0,8.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3776,W. Gabriel,BJK,Center,203,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7212,D. Alston Jr.,VIR,Forward,204,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3780,F. Korkmaz,BJK,Forward,205,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
8846,T. Jekiri,PAR,Center,206,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3797,M. Fall,PAO,Center,207,0.0,8.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3801,N. Melli,FBT,Forward,208,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3925,D. Hall,MIL,Guard,209,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
12460,D. Jeffries,BJK,Forward,210,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3880,D. Willis,PAR,Forward,211,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7209,L. Stevens,PAR,Forward,212,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7215,D. Osetkowski,VBC,Forward,213,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
8727,B. Key,FBT,Forward,214,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11535,M. Shulga,RMB,Guard,215,0.0,8.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7243,N. Sestina,ASV,Forward,216,0.0,7.9,-0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
8834,C. Silva,FBT,Center,217,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3826,F. Ntilikina,PBB,Guard,218,0.0,7.8,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4097,N. Tanaskovic,PAR,Center,219,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3818,B. Caboclo,HTA,Center,220,0.0,7.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3824,L. Vildoza,PAR,Guard,221,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3960,T. Blatt,HTA,Guard,222,0.0,7.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4758,P. Dozier,EFS,Guard,223,0.0,7.7,-0.3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3828,G. Papagiannis,EFS,Center,224,0.0,7.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3842,S. Wilbekin,BJK,Guard,225,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4159,K. Carrington,HTA,Guard,226,0.0,7.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3862,J. Rivero,VBC,Center,227,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3911,K. Hayes,PAR,Center,228,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3963,A. Pajola,PAR,Guard,229,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3917,K. Baldwin,BAY,Guard,230,0.0,7.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3924,G. Poeta,MIL,Head Coach,231,0.0,7.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-25T12:34:50.825366+00:00
3973,J. Parra,BAR,Forward,232,0.0,7.0,-0.3,5.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,8.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4212,Y. Makoundou,BAR,Center,233,0.0,7.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4255,X. Albert,VBC,Head Coach,234,0.0,7.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-25T12:34:50.825366+00:00
3952,M. Jaiteh,DUB,Center,235,0.0,6.8,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7328,K. Akobundu-Ehiogu,ZAL,Center,236,0.0,6.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3904,J. Anderson,DUB,Forward,237,0.0,6.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3943,J. Penarroya,PAR,Head Coach,238,0.0,6.5,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-25T12:34:50.825366+00:00
7234,Y. Sima,VBC,Center,239,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7424,A. Diarra,VIR,Center,240,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11525,A. Karagiannidis,OLY,Center,241,0.0,6.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7219,A. M'baye,PBB,Forward,242,0.0,6.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3918,M. Grigonis,ZAL,Forward,243,0.0,6.3,-0.3,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11506,I. Sargiunas,FBT,Guard,244,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3835,U. Garuba,RMB,Center,245,0.0,6.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7378,A. Ubal,BAR,Guard,246,0.0,6.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4086,D. Alimpijevic,BJK,Head Coach,247,0.0,6.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-25T12:34:50.825366+00:00
4094,K. Kamenjas,DUB,Center,248,0.0,5.9,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11523,S. Hunter,MTA,Center,249,0.0,5.9,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4215,M. Heidegger,HTA,Guard,250,0.0,5.8,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4234,T. Ennis,HTA,Guard,251,0.0,5.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
11531,N. Boungou-colo,PBB,Forward,252,0.0,5.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3962,M. Nakic,PAR,Forward,253,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4008,M. Birsen,BJK,Forward,254,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4242,D. Casarin,VIR,Guard,255,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4258,J. Puerto,VBC,Guard,256,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7231,B. Dessert,EFS,Center,257,0.0,5.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
8830,F. Ferrari,VIR,Forward,258,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
7223,C. Frisch,KBA,Forward,259,0.0,5.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3830,D. Sirvydis,ZAL,Guard,260,0.0,5.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
3964,A. Mumbru,VIR,Head Coach,261,0.0,5.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-25T12:34:50.825366+00:00
3971,V. Marinkovic,PAR,Guard,262,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
4546,J. Ayayi,PBB,Guard,263,0.0,5.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-25T12:34:50.825366+00:00
