fantaking_id,name,team,position,rank,fpt,quotation,plus,pts,reb,ast,stl,tov,blk,blka,fd,pf,fg_missed,ft_missed,win_1-10,win_11-20,win_20,win_ot,loss_1-10,loss_11-20,loss_20,loss_ot,captured_at
3791,C. Jones,PAR,Guard,1,36.3,14.5,0.9,20.0,4.0,10.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7201,D. Bacon,DUB,Forward,2,34.1,13.5,0.8,24.0,5.0,4.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3766,S. Vezenkov,OLY,Forward,3,33.0,17.6,0.6,22.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3857,D. Oturu,HTA,Center,4,32.0,14.9,0.7,20.0,12.0,3.0,2.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3874,T. Dorsey,OLY,Guard,5,31.9,13.3,0.7,25.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3768,M. Lessort,PAO,Center,6,30.8,15.0,0.6,15.0,9.0,2.0,2.0,4.0,3.0,1.0,9.0,1.0,5.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11516,J. Crowder,ASV,Forward,7,27.5,10.2,0.7,19.0,4.0,4.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11549,J. Valanciunas,ZAL,Center,8,26.4,15.9,0.4,13.0,8.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11487,D. Saric,EFS,Forward,9,26.0,14.9,0.4,17.0,5.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7221,A. Tubelis,ZAL,Forward,10,25.3,11.6,0.5,10.0,12.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,6.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4247,C. Jones,CZV,Guard,11,25.0,12.6,0.5,15.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3794,K. Punter,BAR,Guard,12,24.2,14.0,0.4,19.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8727,B. Key,FBT,Forward,13,24.2,8.6,0.6,11.0,10.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3765,M. James,EFS,Guard,14,24.0,16.3,0.3,22.0,4.0,5.0,0.0,5.0,1.0,0.0,6.0,2.0,6.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3795,T. Shorts,VBC,Guard,15,22.0,15.1,0.2,26.0,1.0,2.0,1.0,2.0,0.0,1.0,5.0,3.0,9.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11504,J. Thiemann,BAY,Center,16,22.0,11.0,0.4,15.0,7.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,3.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3820,A. Peters,MIL,Forward,17,21.0,12.0,0.3,17.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,2.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4252,J. Montero,OLY,Guard,18,20.9,13.1,0.3,15.0,5.0,5.0,1.0,3.0,0.0,0.0,3.0,0.0,6.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3946,A. Obst,BAY,Guard,19,20.9,10.6,0.4,19.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3812,J. Hoard,MTA,Forward,20,20.0,15.0,0.2,15.0,6.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3868,Z. Obradovic,PAO,Head Coach,21,20.0,10.3,0.3,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3885,G. Bartzokas,OLY,Head Coach,22,20.0,10.3,0.3,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3943,J. Penarroya,PAR,Head Coach,23,20.0,6.8,0.3,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3887,S. Francisco,PAO,Guard,24,19.8,14.9,0.1,18.0,2.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11514,P. Mills,ASV,Guard,25,19.8,12.6,0.3,15.0,1.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7218,K. Taylor,VBC,Forward,26,18.7,12.6,0.2,12.0,7.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3773,N. Mirotic,VBC,Forward,27,18.7,11.8,0.2,13.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3883,J. Voigtmann,BAY,Center,28,18.7,7.9,0.4,10.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11521,M. Fodzo Dada,ASV,Guard,29,18.7,5.3,0.5,14.0,1.0,5.0,2.0,4.0,1.0,0.0,6.0,2.0,1.0,5.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3967,D. Brizuela,BAR,Guard,30,17.6,6.8,0.4,20.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11512,A. Lawson,KBA,Guard,31,17.0,9.1,0.3,20.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8567,T. Horton-Tucker,FBT,Guard,32,16.5,12.8,0.1,13.0,3.0,1.0,1.0,2.0,0.0,0.0,6.0,3.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3870,T. Jones,OLY,Center,33,16.5,12.1,0.1,12.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7362,U. Gibson,BAR,Guard,34,16.5,10.4,0.2,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3910,R. Sorkin,MTA,Center,35,16.0,13.5,0.1,13.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3850,T. Maledon,RMB,Guard,36,16.0,10.0,0.2,11.0,4.0,6.0,1.0,0.0,1.0,1.0,3.0,3.0,5.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3930,Y. Madar,MTA,Guard,37,16.0,9.1,0.3,13.0,3.0,8.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3925,D. Hall,MIL,Guard,38,16.0,8.5,0.3,13.0,5.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3775,S. Shields,FBT,Forward,39,15.4,12.5,0.1,12.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3914,N. Williams-Goss,ZAL,Guard,40,15.4,9.9,0.2,14.0,2.0,6.0,2.0,3.0,0.0,1.0,2.0,1.0,7.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8846,T. Jekiri,PAR,Center,41,15.4,8.6,0.3,7.0,1.0,3.0,3.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3980,A. Balcerowski,BAR,Center,42,15.4,8.3,0.3,10.0,4.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7209,L. Stevens,PAR,Forward,43,15.4,8.3,0.3,11.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3836,K. Mitoglou,PAO,Forward,44,15.4,5.9,0.4,11.0,6.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8808,E. Omoruyi,BJK,Forward,45,15.0,10.6,0.1,17.0,4.0,3.0,1.0,4.0,0.0,0.0,6.0,4.0,6.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3875,M. Guduric,MIL,Guard,46,15.0,9.8,0.2,17.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3771,W. Baldwin,FBT,Guard,47,14.3,14.2,-0.1,12.0,4.0,6.0,0.0,4.0,0.0,0.0,4.0,2.0,5.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11526,G. Yabusele,PAO,Forward,48,14.3,14.2,-0.1,13.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3825,J. Hernangomez,PAO,Forward,49,14.3,11.5,0.1,5.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3884,N. Sako,VBC,Center,50,14.3,9.0,0.2,10.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3963,A. Pajola,PAR,Guard,51,14.3,7.6,0.3,7.0,4.0,3.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3898,A. Zizic,BJK,Center,52,14.0,12.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3804,T. Sedekerskis,KBA,Forward,53,14.0,10.5,0.1,15.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11508,J. Toppin,HTA,Forward,54,14.0,9.9,0.1,11.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4233,M. Kabengele,DUB,Center,55,13.2,14.5,-0.1,9.0,7.0,3.0,0.0,2.0,2.0,1.0,3.0,0.0,8.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3821,D. Hall,OLY,Center,56,13.2,11.0,0.1,4.0,7.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3846,T. Ward,OLY,Forward,57,13.2,7.7,0.2,11.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3911,K. Hayes,PAR,Center,58,13.2,7.5,0.2,10.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4061,E. Mantzoukas,PAO,Forward,59,13.2,4.8,0.3,10.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3903,E. Bryant,HTA,Guard,60,13.0,15.3,-0.2,10.0,2.0,3.0,0.0,2.0,0.0,0.0,7.0,2.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3799,Z. Leday,HTA,Forward,61,13.0,13.2,-0.1,8.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11492,J. Nowell,BJK,Guard,62,13.0,9.8,0.1,17.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3842,S. Wilbekin,BJK,Guard,63,13.0,7.7,0.2,12.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3807,E. Okobo,DUB,Guard,64,12.1,12.2,0.0,8.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3888,S. Brown,ZAL,Guard,65,12.1,10.6,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11520,Y. Pons,ASV,Forward,66,12.1,7.7,0.2,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3985,D. Lighty,ASV,Forward,67,12.1,5.1,0.3,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
9064,K. Edwards,VIR,Forward,68,12.0,10.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4180,D. Dotson,BJK,Guard,69,12.0,9.9,0.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11536,D. Jones,RMB,Center,70,12.0,9.2,0.1,10.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4081,C. Morgan,BJK,Forward,71,12.0,8.6,0.1,15.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7226,A. Dokossi,PBB,Center,72,12.0,8.1,0.1,4.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3777,W. Clyburn,FBT,Forward,73,11.0,12.3,-0.1,8.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7202,J. Robinson,BAR,Guard,74,11.0,12.1,-0.1,10.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3993,M. Strazel,EFS,Guard,75,11.0,10.3,0.0,12.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8721,J. Butler,CZV,Guard,76,11.0,10.1,0.0,11.0,2.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,7.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11511,C. Duarte,KBA,Guard,77,11.0,10.0,0.0,9.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11547,W. Moore,VIR,Guard,78,11.0,8.8,0.1,9.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3862,J. Rivero,VBC,Center,79,11.0,7.5,0.1,10.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11540,M. Saint-supery,VBC,Guard,80,11.0,4.9,0.2,7.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3770,C. Moneke,CZV,Forward,81,10.0,15.2,-0.3,9.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7197,O. Brissett,MTA,Forward,82,10.0,10.2,0.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3897,S. Jasikevicius,FBT,Head Coach,83,10.0,9.0,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3909,A. Sekulic,BAR,Head Coach,84,10.0,8.1,0.1,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
7235,X. Pascual,DUB,Head Coach,85,10.0,8.1,0.1,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
4006,T. Masiulis,ZAL,Head Coach,86,10.0,7.6,0.1,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
4255,X. Albert,VBC,Head Coach,87,10.0,7.1,0.1,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
7225,D. Kramer,CZV,Guard,88,10.0,6.6,0.1,11.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7424,A. Diarra,VIR,Center,89,10.0,6.6,0.1,8.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3869,M. Jantunen,RMB,Forward,90,10.0,6.1,0.1,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4014,T. Parker,ASV,Head Coach,91,10.0,6.1,0.1,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3974,A. Gavel,BAY,Head Coach,92,10.0,5.1,0.1,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
4096,M. Wright,DUB,Guard,93,9.9,13.3,-0.2,12.0,5.0,3.0,0.0,3.0,0.0,1.0,2.0,3.0,4.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3853,J. Grant,PAO,Guard,94,9.9,8.8,0.0,7.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4097,N. Tanaskovic,PAR,Center,95,9.9,7.9,0.1,7.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3824,L. Vildoza,PAR,Guard,96,9.9,7.8,0.1,7.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4195,J. Jessup,BAY,Guard,97,9.9,7.8,0.1,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3843,M. Wright,MIL,Center,98,9.0,13.7,-0.3,6.0,7.0,3.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4882,D. Theis,MTA,Center,99,9.0,12.0,-0.2,9.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11528,T. Etienne,PBB,Guard,100,9.0,11.0,-0.1,17.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7220,E. Izundu,CZV,Center,101,9.0,9.4,0.0,7.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3981,M. Diouf,VIR,Center,102,9.0,9.3,0.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11513,D. Baugh,KBA,Guard,103,9.0,8.4,0.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3838,C. Malcolm,EFS,Forward,104,9.0,8.1,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4246,S. Ojeleye,CZV,Forward,105,9.0,7.5,0.0,9.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7238,R. Kurucs,KBA,Forward,106,9.0,6.6,0.1,5.0,4.0,5.0,4.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3926,F. Petrusev,DUB,Forward,107,8.8,12.5,-0.2,3.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3892,R. Jokubaitis,BAY,Guard,108,8.8,8.6,0.0,6.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3801,N. Melli,FBT,Forward,109,8.8,8.2,0.0,4.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3793,J. Nwora,CZV,Forward,110,8.0,12.8,-0.2,10.0,5.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,6.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3816,M. Howard,KBA,Guard,111,8.0,8.3,0.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3851,A. Feliz,RMB,Guard,112,8.0,6.3,0.1,9.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3815,T. Forrest,FBT,Guard,113,7.7,10.4,-0.2,4.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3833,A. Brooks,VBC,Guard,114,7.7,10.2,-0.1,10.0,5.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8368,M. Diakite,DUB,Center,115,7.7,10.0,-0.1,6.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4360,E. Fournier,OLY,Guard,116,7.7,9.3,-0.1,7.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11519,H. Besson,ASV,Guard,117,7.7,8.7,-0.1,8.0,3.0,4.0,0.0,2.0,1.0,0.0,2.0,3.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4251,B. Badio,PAO,Guard,118,7.7,8.2,-0.1,4.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3852,E. Ulanovas,ZAL,Forward,119,7.7,6.4,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3834,N. Hifi,PBB,Guard,120,7.0,14.4,-0.4,11.0,2.0,2.0,0.0,3.0,0.0,2.0,7.0,0.0,9.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3772,F. Campazzo,RMB,Guard,121,7.0,13.4,-0.3,6.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4675,A. Blakeney,HTA,Guard,122,7.0,9.5,-0.1,11.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4884,J. Clark III,MTA,Guard,123,7.0,9.4,-0.1,9.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11534,O. Sarr,RMB,Center,124,7.0,9.0,-0.1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8463,K. Jones,EFS,Center,125,7.0,8.7,-0.1,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3776,W. Gabriel,BJK,Center,126,7.0,8.3,-0.1,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3915,M. Spagnolo,KBA,Guard,127,7.0,6.4,0.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3975,S. Herrera,PBB,Guard,128,7.0,5.1,0.1,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4340,K. Allman,PAR,Guard,129,6.6,9.9,-0.2,8.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11500,S. Umude,BAR,Guard,130,6.6,9.0,-0.1,7.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11502,O. Nkamhoua,BAR,Forward,131,6.6,7.7,-0.1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4375,A. Butkevicius,ZAL,Forward,132,6.6,7.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7390,T. Jensen,BAY,Guard,133,6.6,6.8,0.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
